well_name,TIME,BHFG,P28H_ECO_RT,DMEA,TQA,CRS_CNINC,SRVTYPE,BACC,FPG_P,DBTV,TOFF,UCAV_DH_ECO_RT,SHK_ISONIC_RT,GS_G_NC5,ROP5,RGX,TTONB,GS_TVA,DCAV_DH_ECO_RT,SPM3,ROP,CRS1,GS_DRTV,PASS_NAME,DRPM30s,SHKPK_RT,MTF_RT,MON_DH_ECO_RT,HKLD30s,PMIN_RT,P40H_COND_UNC_ECO_RT,TTV2,GS_TFLO,DCHV,MSP1,ECD_MW_IN,GS_TV10,P28H_COND_UNC_ECO_RT,GS_GASA,MSP7,DNI_MP,B_RETRACT_P,ECD_ECO_RT,CUREDT_RT,TOFB,SGX,AZIM_CONT_RT,SPM1,GS_TV13,GY_RT,GS_G_IC5,MAG_DEC,A40H_UNC_DH_ECO_RT,GS_RPM,HY_RT,ETSL,STAT_ISONIC_RT,BVEL,AJAM_MWD,MSP2,GS_TV11,SHKTOT_RT,CRS4,HKLX,SPM2,RPM30s,DHAT_DH_ECO_RT,SRV_HY,PPG_P,SRVAZI,TSTK,PMAX_TM_RT,DTPO_RT,ESD_MAX_RT,ESD_MIN_RT,SPM4,GS_SWOB,SHZ,RSDX,DEPT,RPM,GS_ROP,SRVINC,SHY,EDRT,SHKLV,GS_G_C3,CHCO_RT,RGX_RT,STICK_RT,MBOT,GS_TQA,GS_TV12,HSTEMP,MSP8,SGY,GS_TV06,AORIENT_P,SSFRQ,GS_CHKP,GS_MDOA,CRS5,GS_TV14,DRPM,SHKRSK_RT,HZ_RT,GS_ACTC,HKLD,THKD,GS_MWTI,ROBB_DH_ECO_RT,GTEMP,TCHR,SWOB,GS_G_C1,STK1,HKLI,ECD_CT_FPWD,UTSTAT,SRV_HZ,SRVEW,TVDE,RHX_RT,B_STATE_P,ANGLX,LOT_TIME,STWT,GS_MTOA,TFDES,GS_TV04,BONB,DCHR,A40H_COND_UNC_ECO_RT,GS_G_C2,TEFNEG,HKLN,BITRUN,HKLO,TOTAL_CORR,PMPT,TSPM,STK2,STK4,DHAP_DH_ECO_RT,PESD_TM_RT,SSAMP,ACTC,HYDR_RET_P,GS_TV09,RETI,GS_DCHM,TFLO30s,GS_TV02,SRATIO,TFLO,A28H_UNC_DH_ECO_RT,PESD_RT,SHKRATE_RT,TOJ,GZ_RT,GS_TV07,DBTM,GS_SPM2,GS_BPOS,CRPM_RT,STKSLP,SDEP_CONT_RT,TRPM,STIS,P40H_ECO_RT,DTCO_RT,HV,P40H_UNC_DH_ECO_RT,SHX,GS_SPPA,CPOF,GS_DBTM,ECD_P,OSTM,GS_TDH,VIBX_RT,ROP30s,RSUX,MSP6,SGZ,ANGXCRS,MWIN,GS_TV01,SRVNS,SMOD,PMIN_TM_RT,SRV_GZ,STK3,RHX,FVOC,TF_CORR,BP_CORR_P,INCL_CONT_RT,QROP,A40H_ECO_RT,GS_SPM3,SRVDEPTH,GS_CFIA,GS_TV03,TTPO_RT,A28H_COND_UNC_ECO_RT,DNISTAT,GS_HKLD,A28H_ECO_RT,GTF_RT,SPPA,SRV_GX,HVM,GS_TTV1,CRS_CNAZI,CHPO_RT,GS_G_IC4,SWOB30s,GS_TV05,PMAX_RT,SRV_GY,GS_SPM1,GRID_CORR,GS_DRTM,ESD_RT,GS_DMEA,RTSTAT,TRPM_RT,TF,P28H_UNC_DH_ECO_RT,VIBLAT_RT,MSP5,BPOS,RTMODE,GS_G_NC4,GS_TVCA,MSP4,GS_TV08,DCRNT,SHK3TM_RT,SRVTVD,TEMP_DNI_RT,SRV_HX,GS_DVER
WELL-1,2008-12-22T05:27:41.040Z,,,,,,,,,,,,,,,,,72.8499984928274,,,,,,,,,,,,,,,0,,,,14.6635987558365,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.37999994150715,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,36.9999979590295,7.01014,,,,,,8,,,11.767021,,,,,,,,,,,,,,,,,,11.7900000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8844517816206,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-200.000003129931,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.74204063830479,,,,,,,-2.98999997925703,,,,,,0,,1.3752401796E-05,6.97113122832334,,,,64.5684302561621,,,,,,461.487479452363,,,,,14.8345818787305,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.98999997925703,0.19,14.9539136292814,,,,,,2439.5000000352
WELL-1,2008-12-22T05:27:45.014Z,,,,,,,,,,,,,,,,,72.8499984928274,,,,,,,,,,,,,,,0,,,,14.6653788377638,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.37999994150715,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,39.0000015756026,7.01014,,,,,,8,,,11.767021,,,,,,,,,,,,,,,,,,11.7600000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8844517816206,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-172.000000761209,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.74204063830479,,,,,,,-2.98999997925703,,,,,,0,,1.3752401796E-05,6.96935043847486,,,,65.200653198169,,,,,,461.487479452363,,,,,14.8345818787305,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.98999997925703,0.21,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:27:50.026Z,,,,,,,,,,,,,,,,,72.8499984928274,,,,,,,,,,,,,,,0,,,,14.6671603072166,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,42.000000105705,7.01014,,,,,,8,,,11.767021,,,,,,,,,,,,,,,,,,11.7400000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8844517816206,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-174.000004377782,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.74204063830479,,,,,,,-2.98999997925703,,,,,,0,,1.3752401796E-05,6.96756899733891,,,,65.1292736348639,,,,,,461.487479452363,,,,,14.8345818787305,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.98999997925703,0.24,14.9485706367654,,,,,,2439.5000000352
WELL-1,2008-12-22T05:27:54.000Z,,,,,,,,,,,,,,,,,72.8499984928274,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,28.9999972822517,7.01014,,,,,,8,,,11.767021,,,,,,,,,,,,,,,,,,11.7000000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8880133330008,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-214.000007761671,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.98999997925703,,,,,,0,,1.3752401796E-05,6.96756899733891,,,,65.3943979215365,,,,,,461.487479452363,,,,,14.8345818787305,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.98999997925703,0.26,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:27:59.011Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.767021,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-211.999990355583,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,65.251641970073,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.29,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:02.986Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-219.000003013589,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,65.0273033485337,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.31,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:07.997Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-200.000003129931,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.9355289114963,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.34,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:11.971Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-208.999991825481,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3335060123E-05,6.96578820749043,,,,64.3542906590622,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.37,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:16.982Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-189.99999883658,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.0381776004855,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.39,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:25.968Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-190.99999375011,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.5888251298944,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.44,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:30.029Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-200.999998043461,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.3237003896294,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.46,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:35.040Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-204.999998381849,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.782569853262,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.49,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:39.014Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-201.999999851747,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,65.200653198169,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.51,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:44.026Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-187.000000306478,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.6907949626323,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.54,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:53.011Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-164.000000084431,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.9355289114963,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.58,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:28:56.986Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-202.999994765276,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3335060123E-05,6.96578820749043,,,,65.0986833654311,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.61,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:01.997Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-180.999996351516,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,65.251641970073,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.63,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:05.971Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-211.999990355583,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,65.8838653656722,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.66,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:10.982Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-202.999994765276,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,65.200653198169,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.68,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:19.968Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-184.000001776376,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.782569853262,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.73,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:24.029Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-219.000003013589,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3335060123E-05,6.96578820749043,,,,64.986513601069,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.75,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:29.040Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-213.000012848142,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.7417841881287,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.78,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:33.014Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0100005131868924,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-216.000011378244,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,65.1496680550038,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.8,14.9503520779013,,,,,,2439.5000000352
WELL-1,2008-12-22T05:29:38.026Z,,,,,,,,,,,,,,,,,72.8399962835582,,,,,,,,,,,,,,,0,,,,14.6707232178053,,0,,,,,,,,,,3.57283827694245,,,,,0,,,,,,,1.35999997461317,,,,,,,,,,,,,,,,0,,0.0074999088,,,10.2600002064,,,,,,,,,,0.0199996705558365,0.284972164097371,,,,0.106864550917697,,,40.9999982974184,7.01014,,,,,,8,,,11.850475,,,,,,,,,,,,,,,,,,11.7100000000001,,2.61996274040159,,,,,,,,,,,,,,,,,,,14.8897948024535,,,,0.52007419876978,,,,,,,,12.5156202233407,,0,0,,,,,,,,,,,-232.999993855815,,2557.8200685,,,29.8899994444446,,,0.0074999088,,,,,3.740259536971,,,,,,,-2.99999996270402,,,,,,0,,1.3752401796E-05,6.96578820749043,,,,64.8335586251661,,,,,,461.487479452363,,,,,14.8328004092777,,,0,,2591.0600587128,,2591.0600587128,,,,,,0,,,,-2.99999996270402,0.84,14.9503520779013,,,,,,2439.5000000352
